NEW,O-272,SELL,110,8,1786137004269,272
NEW,O-274,BUY,108,16,1786137004269,274
NEW,O-275,BUY,107,4,1786137004269,275
NEW,O-277,BUY,97,7,1786137004269,277
NEW,O-269,BUY,97,16,1786137004269,269
NEW,O-279,BUY,96,13,1786137004269,279
NEW,O-280,BUY,100,13,1786137004269,280
NEW,O-281,SELL,106,14,1786137004269,281
NEW,O-276,SELL,97,19,1786137004269,276
NEW,O-284,SELL,90,6,1786137004269,284
NEW,O-285,BUY,105,20,1786137004269,285
NEW,O-286,SELL,96,12,1786137004269,286
NEW,O-287,BUY,108,8,1786137004269,287
NEW,O-288,BUY,103,12,1786137004269,288
NEW,O-289,SELL,101,20,1786137004269,289
NEW,O-290,BUY,105,16,1786137004269,290
NEW,O-291,SELL,103,4,1786137004269,291
NEW,O-292,SELL,97,17,1786137004269,292
NEW,O-293,BUY,97,7,1786137004269,293
NEW,O-278,SELL,105,19,1786137004269,278
NEW,O-294,SELL,103,12,1786137004269,294
NEW,O-295,SELL,96,10,1786137004270,295
NEW,O-296,BUY,98,17,1786137004270,296
NEW,O-297,BUY,98,16,1786137004270,297
NEW,O-298,SELL,106,18,1786137004270,298
NEW,O-299,SELL,94,10,1786137004270,299
NEW,O-300,SELL,109,9,1786137004270,300
NEW,O-301,SELL,96,12,1786137004270,301
NEW,O-302,SELL,92,17,1786137004270,302
NEW,O-304,SELL,102,9,1786137004270,304
NEW,O-303,BUY,95,3,1786137004270,303
NEW,O-305,BUY,95,8,1786137004270,305
NEW,O-306,SELL,100,1,1786137004270,306
NEW,O-308,SELL,98,3,1786137004270,308
NEW,O-307,BUY,105,17,1786137004270,307
NEW,O-309,BUY,107,12,1786137004270,309
NEW,O-310,SELL,90,17,1786137004270,310
NEW,O-311,BUY,110,19,1786137004270,311
NEW,O-312,BUY,101,18,1786137004270,312
NEW,O-313,SELL,101,2,1786137004270,313
NEW,O-314,SELL,90,10,1786137004270,314
NEW,O-315,SELL,98,16,1786137004270,315
NEW,O-316,BUY,98,16,1786137004270,316
NEW,O-318,SELL,108,15,1786137004270,318
NEW,O-319,BUY,90,13,1786137004270,319
NEW,O-320,BUY,110,18,1786137004270,320
NEW,O-317,SELL,110,8,1786137004270,317
NEW,O-321,SELL,91,18,1786137004270,321
NEW,O-322,BUY,110,4,1786137004270,322
NEW,O-323,BUY,102,15,1786137004270,323
NEW,O-324,BUY,103,7,1786137004270,324
NEW,O-325,SELL,109,7,1786137004270,325
NEW,O-326,SELL,101,12,1786137004270,326
NEW,O-328,SELL,93,9,1786137004270,328
NEW,O-329,SELL,106,3,1786137004270,329
NEW,O-330,BUY,110,3,1786137004270,330
NEW,O-331,SELL,90,6,1786137004270,331
NEW,O-332,BUY,105,13,1786137004270,332
NEW,O-333,BUY,101,4,1786137004270,333
NEW,O-334,BUY,92,3,1786137004270,334
NEW,O-335,SELL,93,13,1786137004270,335
NEW,O-336,BUY,110,1,1786137004270,336
NEW,O-337,SELL,90,18,1786137004270,337
NEW,O-338,BUY,97,14,1786137004270,338
NEW,O-339,SELL,100,7,1786137004270,339
NEW,O-340,BUY,98,11,1786137004270,340
NEW,O-341,BUY,110,14,1786137004270,341
NEW,O-327,SELL,93,5,1786137004270,327
NEW,O-343,SELL,98,8,1786137004270,343
NEW,O-344,SELL,105,8,1786137004270,344
NEW,O-342,BUY,102,2,1786137004270,342
NEW,O-346,BUY,90,7,1786137004270,346
NEW,O-347,BUY,94,9,1786137004270,347
NEW,O-348,BUY,102,15,1786137004270,348
NEW,O-349,BUY,95,2,1786137004270,349
NEW,O-350,SELL,102,7,1786137004270,350
NEW,O-351,SELL,107,10,1786137004270,351
NEW,O-352,BUY,106,16,1786137004270,352
NEW,O-353,SELL,90,3,1786137004270,353
NEW,O-354,SELL,99,18,1786137004270,354
NEW,O-355,SELL,91,12,1786137004270,355
NEW,O-356,BUY,99,2,1786137004270,356
NEW,O-357,SELL,110,6,1786137004270,357
NEW,O-358,SELL,93,6,1786137004270,358
NEW,O-359,SELL,101,18,1786137004270,359
NEW,O-360,BUY,94,2,1786137004270,360
NEW,O-361,BUY,91,16,1786137004270,361
NEW,O-362,BUY,92,6,1786137004270,362
NEW,O-363,SELL,98,19,1786137004270,363
NEW,O-364,SELL,93,20,1786137004270,364
NEW,O-365,BUY,107,7,1786137004270,365
NEW,O-366,BUY,103,16,1786137004271,366
NEW,O-367,BUY,110,5,1786137004271,367
NEW,O-368,BUY,97,16,1786137004271,368
NEW,O-369,SELL,97,18,1786137004271,369
NEW,O-370,BUY,93,7,1786137004271,370
NEW,O-371,BUY,106,14,1786137004271,371
NEW,O-372,BUY,90,12,1786137004271,372
NEW,O-373,SELL,91,9,1786137004271,373
NEW,O-374,SELL,103,6,1786137004271,374
NEW,O-375,SELL,108,4,1786137004271,375
NEW,O-376,BUY,110,18,1786137004271,376
NEW,O-377,BUY,100,16,1786137004271,377
NEW,O-378,BUY,99,14,1786137004271,378
NEW,O-379,BUY,109,20,1786137004271,379
NEW,O-380,BUY,107,6,1786137004271,380
NEW,O-282,BUY,99,13,1786137004269,282
NEW,O-381,BUY,94,7,1786137004271,381
NEW,O-382,BUY,94,18,1786137004271,382
NEW,O-383,BUY,96,6,1786137004271,383
NEW,O-283,BUY,100,13,1786137004269,283
NEW,O-384,SELL,92,5,1786137004271,384
NEW,O-385,BUY,99,16,1786137004271,385
NEW,O-387,SELL,105,13,1786137004271,387
NEW,O-386,SELL,96,13,1786137004271,386
NEW,O-388,SELL,106,6,1786137004271,388
NEW,O-389,BUY,108,14,1786137004271,389
NEW,O-391,SELL,98,18,1786137004271,391
NEW,O-392,BUY,106,2,1786137004271,392
NEW,O-393,SELL,90,17,1786137004271,393
NEW,O-395,SELL,92,15,1786137004271,395
NEW,O-394,BUY,105,13,1786137004271,394
NEW,O-397,SELL,109,3,1786137004271,397
NEW,O-396,SELL,110,15,1786137004271,396
NEW,O-398,SELL,93,10,1786137004271,398
NEW,O-399,BUY,93,16,1786137004271,399
NEW,O-400,SELL,105,7,1786137004271,400
NEW,O-401,BUY,108,8,1786137004271,401
NEW,O-402,BUY,106,18,1786137004271,402
NEW,O-405,SELL,93,19,1786137004271,405
NEW,O-345,BUY,100,4,1786137004270,345
NEW,O-406,BUY,109,5,1786137004271,406
NEW,O-390,BUY,100,14,1786137004271,390
NEW,O-404,SELL,104,15,1786137004271,404
NEW,O-408,BUY,92,18,1786137004271,408
NEW,O-407,BUY,93,20,1786137004271,407
NEW,O-409,BUY,91,5,1786137004271,409
NEW,O-410,SELL,98,4,1786137004271,410
NEW,O-411,SELL,109,16,1786137004271,411
NEW,O-412,BUY,97,14,1786137004271,412
NEW,O-413,BUY,109,7,1786137004271,413
NEW,O-414,BUY,106,17,1786137004271,414
NEW,O-415,BUY,96,10,1786137004271,415
NEW,O-416,SELL,103,6,1786137004271,416
NEW,O-418,SELL,95,10,1786137004271,418
NEW,O-419,BUY,97,5,1786137004271,419
NEW,O-420,BUY,106,13,1786137004271,420
NEW,O-422,BUY,97,18,1786137004271,422
NEW,O-421,BUY,110,9,1786137004271,421
NEW,O-423,SELL,100,8,1786137004271,423
NEW,O-425,BUY,99,11,1786137004271,425
NEW,O-426,BUY,102,1,1786137004271,426
NEW,O-427,BUY,92,19,1786137004271,427
NEW,O-428,BUY,97,8,1786137004271,428
NEW,O-429,BUY,90,10,1786137004271,429
NEW,O-430,SELL,94,19,1786137004271,430
NEW,O-431,BUY,107,3,1786137004271,431
NEW,O-432,BUY,92,7,1786137004271,432
NEW,O-433,BUY,90,13,1786137004271,433
NEW,O-434,BUY,90,12,1786137004271,434
NEW,O-417,BUY,107,9,1786137004271,417
NEW,O-435,BUY,97,17,1786137004271,435
NEW,O-436,BUY,103,14,1786137004271,436
NEW,O-437,BUY,90,8,1786137004271,437
NEW,O-438,BUY,102,11,1786137004271,438
NEW,O-439,SELL,98,17,1786137004271,439
NEW,O-440,SELL,110,20,1786137004271,440
NEW,O-441,BUY,103,15,1786137004271,441
NEW,O-443,SELL,95,1,1786137004271,443
NEW,O-442,BUY,91,11,1786137004271,442
NEW,O-444,BUY,100,11,1786137004271,444
NEW,O-445,BUY,103,17,1786137004271,445
NEW,O-446,BUY,94,15,1786137004271,446
NEW,O-447,SELL,109,16,1786137004271,447
NEW,O-424,SELL,93,8,1786137004271,424
NEW,O-449,SELL,100,18,1786137004271,449
NEW,O-448,SELL,107,20,1786137004271,448
NEW,O-450,BUY,91,12,1786137004271,450
NEW,O-451,BUY,96,4,1786137004271,451
NEW,O-452,BUY,93,14,1786137004271,452
NEW,O-453,BUY,109,19,1786137004271,453
NEW,O-454,BUY,100,7,1786137004271,454
NEW,O-455,BUY,92,17,1786137004271,455
NEW,O-456,SELL,110,17,1786137004271,456
NEW,O-457,SELL,109,2,1786137004271,457
NEW,O-458,SELL,92,11,1786137004271,458
NEW,O-459,SELL,91,1,1786137004271,459
NEW,O-460,BUY,109,3,1786137004271,460
NEW,O-461,BUY,95,4,1786137004271,461
NEW,O-462,SELL,95,7,1786137004271,462
NEW,O-463,BUY,103,19,1786137004271,463
NEW,O-464,SELL,106,3,1786137004271,464
NEW,O-465,BUY,96,6,1786137004271,465
NEW,O-466,SELL,110,19,1786137004271,466
NEW,O-467,BUY,103,3,1786137004271,467
NEW,O-469,SELL,92,8,1786137004271,469
NEW,O-468,BUY,101,9,1786137004271,468
NEW,O-470,SELL,95,16,1786137004271,470
NEW,O-472,BUY,106,13,1786137004271,472
NEW,O-471,BUY,90,12,1786137004271,471
NEW,O-473,SELL,94,3,1786137004271,473
NEW,O-474,SELL,94,12,1786137004271,474
NEW,O-475,BUY,92,18,1786137004271,475
NEW,O-479,BUY,103,5,1786137004271,479
NEW,O-480,SELL,95,7,1786137004271,480
NEW,O-481,SELL,107,7,1786137004271,481
NEW,O-482,BUY,92,8,1786137004271,482
NEW,O-483,SELL,106,10,1786137004271,483
NEW,O-484,SELL,110,14,1786137004271,484
NEW,O-485,BUY,104,15,1786137004271,485
NEW,O-486,BUY,100,4,1786137004271,486
NEW,O-487,SELL,109,16,1786137004271,487
NEW,O-488,SELL,90,20,1786137004271,488
NEW,O-489,SELL,95,3,1786137004271,489
NEW,O-490,SELL,104,11,1786137004271,490
NEW,O-491,SELL,98,12,1786137004271,491
NEW,O-492,BUY,97,3,1786137004271,492
NEW,O-493,SELL,99,17,1786137004271,493
NEW,O-494,BUY,104,18,1786137004272,494
NEW,O-495,SELL,98,5,1786137004272,495
NEW,O-496,BUY,102,10,1786137004272,496
NEW,O-497,SELL,110,11,1786137004272,497
NEW,O-498,BUY,107,16,1786137004272,498
NEW,O-499,SELL,104,17,1786137004272,499
NEW,O-500,SELL,102,10,1786137004272,500
NEW,O-501,SELL,91,8,1786137004272,501
NEW,O-502,BUY,105,19,1786137004272,502
NEW,O-503,BUY,101,16,1786137004272,503
NEW,O-504,SELL,105,16,1786137004272,504
NEW,O-505,SELL,100,2,1786137004272,505
NEW,O-506,BUY,91,10,1786137004272,506
NEW,O-507,SELL,92,11,1786137004272,507
NEW,O-508,BUY,90,5,1786137004272,508
NEW,O-509,BUY,109,16,1786137004272,509
NEW,O-510,BUY,95,20,1786137004272,510
NEW,O-511,SELL,109,10,1786137004272,511
NEW,O-512,SELL,106,11,1786137004272,512
NEW,O-513,SELL,94,12,1786137004272,513
NEW,O-514,SELL,94,6,1786137004272,514
NEW,O-403,SELL,105,14,1786137004271,403
NEW,O-516,BUY,93,17,1786137004272,516
NEW,O-515,BUY,91,17,1786137004272,515
NEW,O-517,SELL,106,2,1786137004272,517
NEW,O-518,SELL,93,18,1786137004272,518
NEW,O-520,BUY,103,12,1786137004272,520
NEW,O-519,BUY,96,13,1786137004272,519
NEW,O-521,BUY,97,12,1786137004272,521
NEW,O-522,SELL,99,1,1786137004272,522
NEW,O-523,BUY,98,20,1786137004272,523
NEW,O-524,BUY,98,18,1786137004272,524
NEW,O-525,SELL,91,19,1786137004272,525
NEW,O-526,SELL,95,1,1786137004272,526
NEW,O-527,BUY,92,13,1786137004272,527
NEW,O-528,SELL,93,8,1786137004272,528
NEW,O-530,BUY,108,19,1786137004272,530
NEW,O-531,BUY,90,9,1786137004272,531
NEW,O-532,SELL,97,15,1786137004272,532
NEW,O-533,BUY,100,19,1786137004272,533
NEW,O-534,SELL,92,8,1786137004272,534
NEW,O-535,SELL,91,17,1786137004272,535
NEW,O-536,BUY,100,8,1786137004272,536
NEW,O-537,SELL,105,19,1786137004272,537
NEW,O-529,SELL,109,1,1786137004272,529
NEW,O-538,SELL,98,11,1786137004272,538
NEW,O-539,SELL,100,6,1786137004272,539
NEW,O-540,BUY,96,19,1786137004272,540
NEW,O-542,BUY,99,16,1786137004272,542
NEW,O-541,SELL,102,4,1786137004272,541
NEW,O-543,SELL,97,8,1786137004272,543
NEW,O-544,SELL,109,11,1786137004272,544
NEW,O-546,BUY,110,15,1786137004272,546
NEW,O-545,SELL,107,17,1786137004272,545
NEW,O-547,SELL,91,13,1786137004272,547
NEW,O-548,BUY,97,13,1786137004273,548
NEW,O-550,BUY,107,18,1786137004273,550
NEW,O-549,BUY,108,14,1786137004273,549
NEW,O-551,SELL,97,6,1786137004273,551
NEW,O-552,SELL,92,11,1786137004273,552
NEW,O-553,BUY,96,9,1786137004273,553
NEW,O-554,BUY,96,8,1786137004273,554
NEW,O-555,BUY,97,2,1786137004273,555
NEW,O-556,BUY,92,4,1786137004273,556
NEW,O-557,BUY,95,7,1786137004273,557
NEW,O-558,BUY,98,1,1786137004273,558
NEW,O-559,SELL,97,20,1786137004273,559
NEW,O-560,BUY,109,11,1786137004273,560
NEW,O-561,SELL,103,2,1786137004273,561
NEW,O-562,BUY,105,17,1786137004273,562
NEW,O-563,SELL,99,11,1786137004273,563
NEW,O-564,SELL,106,18,1786137004273,564
NEW,O-566,BUY,102,6,1786137004273,566
NEW,O-565,SELL,107,19,1786137004273,565
NEW,O-567,SELL,95,8,1786137004273,567
NEW,O-569,SELL,94,4,1786137004273,569
NEW,O-570,SELL,108,18,1786137004273,570
NEW,O-571,BUY,90,19,1786137004273,571
NEW,O-572,SELL,98,19,1786137004273,572
NEW,O-573,SELL,95,6,1786137004273,573
NEW,O-574,SELL,104,14,1786137004273,574
NEW,O-575,BUY,108,17,1786137004273,575
NEW,O-576,SELL,104,4,1786137004273,576
NEW,O-577,SELL,98,3,1786137004273,577
NEW,O-578,SELL,98,18,1786137004273,578
NEW,O-579,BUY,90,5,1786137004273,579
NEW,O-580,BUY,96,20,1786137004273,580
NEW,O-581,BUY,99,1,1786137004273,581
NEW,O-582,BUY,101,12,1786137004273,582
NEW,O-583,SELL,97,1,1786137004273,583
NEW,O-584,SELL,101,9,1786137004273,584
NEW,O-585,BUY,101,11,1786137004273,585
NEW,O-586,SELL,96,10,1786137004273,586
NEW,O-587,SELL,96,17,1786137004273,587
NEW,O-588,SELL,106,14,1786137004273,588
